 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC0721        427260.000    6654980.000        123.552       1   0.0    1.0                  28.800         28.800          8.200   0.0       0.0       0.0
 PPC0722        427260.000    6655010.000        123.717       1   0.0    1.0                  28.800         28.800          9.536   0.0       0.0       0.0
 PPC0723        427260.000    6655040.000        124.500       1   0.0    1.0                  28.800         28.800         10.595   0.0       0.0       0.0
 PPC0724        427260.000    6655070.000        126.297       1   0.0    1.0                  28.800         28.800          9.955   0.0       0.0       0.0
 PPC0725        427260.000    6655100.000        127.846       1   0.0    1.0                  28.800         28.800          9.671   0.0       0.0       0.0
 PPC0726        427260.000    6655130.000        129.213       1   0.0    1.0                  31.782         31.782          8.596   0.0       0.0       0.0
 PPC0727        427290.000    6654710.000        124.088       1   0.0    1.0                  28.800         28.800          8.329   0.0       0.0       0.0
 PPC0728        427290.000    6654740.000        124.115       1   0.0    1.0                  28.800         28.800          9.948   0.0       0.0       0.0
 PPC0729        427290.000    6654770.000        124.048       1   0.0    1.0                  28.800         28.800         10.633   0.0       0.0       0.0
 PPC0730        427290.000    6654800.000        126.258       1   0.0    1.0                  28.800         28.800          8.611   0.0       0.0       0.0
 PPC0731        427290.000    6654830.000        127.849       1   0.0    1.0                  28.800         28.800          7.829   0.0       0.0       0.0
 PPC0732        427290.000    6654860.000        128.848       1   0.0    1.0                  28.800         28.800          7.101   0.0       0.0       0.0
 PPC0733        427290.000    6654890.000        128.488       1   0.0    1.0                  28.800         28.800          6.818   0.0       0.0       0.0
 PPC0734        427290.000    6654920.000        126.656       1   0.0    1.0                  28.800         28.800          6.587   0.0       0.0       0.0
 PPC0735        427290.000    6654950.000        124.263       1   0.0    1.0                  28.800         28.800          7.375   0.0       0.0       0.0
 PPC0736        427290.000    6654980.000        122.895       1   0.0    1.0                  28.800         28.800          8.158   0.0       0.0       0.0
 PPC0737        427290.000    6655010.000        123.093       1   0.0    1.0                  28.800         28.800          9.731   0.0       0.0       0.0
 PPC0738        427290.000    6655040.000        124.958       1   0.0    1.0                  28.800         28.800         10.087   0.0       0.0       0.0
 PPC0739        427290.000    6655070.000        126.851       1   0.0    1.0                  28.800         28.800          9.973   0.0       0.0       0.0
 PPC0740        427290.000    6655100.000        128.778       1   0.0    1.0                  28.800         28.800          9.449   0.0       0.0       0.0
 PPC0741        427290.000    6655130.000        130.477       1   0.0    1.0                  28.800         28.800          8.817   0.0       0.0       0.0
 PPC0742        427290.000    6655160.000        131.231       1   0.0    1.0                  31.782         31.782          8.077   0.0       0.0       0.0
 PPC0743        427320.000    6654710.000        127.620       1   0.0    1.0                  28.800         28.800          7.874   0.0       0.0       0.0
 PPC0744        427320.000    6654740.000        127.729       1   0.0    1.0                  28.800         28.800          9.695   0.0       0.0       0.0
 PPC0745        427320.000    6654770.000        129.373       1   0.0    1.0                  28.800         28.800          8.389   0.0       0.0       0.0
 PPC0746        427320.000    6654800.000        129.971       1   0.0    1.0                  28.800         28.800          7.965   0.0       0.0       0.0
 PPC0747        427320.000    6654830.000        131.085       1   0.0    1.0                  28.800         28.800          6.758   0.0       0.0       0.0
 PPC0748        427320.000    6654860.000        131.696       1   0.0    1.0                  28.800         28.800          5.775   0.0       0.0       0.0
 PPC0749        427320.000    6654890.000        130.893       1   0.0    1.0                  28.800         28.800          5.666   0.0       0.0       0.0
 PPC0750        427320.000    6654920.000        127.819       1   0.0    1.0                  28.800         28.800          6.632   0.0       0.0       0.0
 PPC0751        427320.000    6654950.000        124.420       1   0.0    1.0                  28.800         28.800          7.696   0.0       0.0       0.0
 PPC0752        427320.000    6654980.000        122.578       1   0.0    1.0                  28.800         28.800          8.807   0.0       0.0       0.0
 PPC0753        427320.000    6655010.000        123.456       1   0.0    1.0                  28.800         28.800          9.358   0.0       0.0       0.0
 PPC0754        427320.000    6655040.000        125.079       1   0.0    1.0                  28.800         28.800         10.140   0.0       0.0       0.0
 PPC0755        427320.000    6655070.000        126.897       1   0.0    1.0                  28.800         28.800         10.263   0.0       0.0       0.0
 PPC0756        427320.000    6655100.000        129.025       1   0.0    1.0                  28.800         28.800          9.647   0.0       0.0       0.0
 PPC0757        427320.000    6655130.000        130.982       1   0.0    1.0                  28.800         28.800          8.804   0.0       0.0       0.0
 PPC0758        427320.000    6655160.000        131.655       1   0.0    1.0                  28.800         28.800          8.898   0.0       0.0       0.0
 PPC0759        427320.000    6655190.000        132.176       1   0.0    1.0                  31.782         31.782          8.035   0.0       0.0       0.0
 PPC0760        427350.000    6654710.000        130.246       1   0.0    1.0                  31.782         31.782          8.716   0.0       0.0       0.0
 PPC0761        427350.000    6654740.000        132.420       1   0.0    1.0                  28.800         28.800          7.695   0.0       0.0       0.0
 PPC0762        427350.000    6654770.000        133.047       1   0.0    1.0                  28.800         28.800          7.101   0.0       0.0       0.0
 PPC0763        427350.000    6654800.000        133.044       1   0.0    1.0                  28.800         28.800          6.964   0.0       0.0       0.0
 PPC0764        427350.000    6654830.000        132.508       1   0.0    1.0                  28.800         28.800          6.956   0.0       0.0       0.0
 PPC0765        427350.000    6654860.000        132.361       1   0.0    1.0                  28.800         28.800          5.945   0.0       0.0       0.0
 PPC0766        427350.000    6654890.000        131.530       1   0.0    1.0                  28.800         28.800          5.206   0.0       0.0       0.0
 PPC0767        427350.000    6654920.000        128.951       1   0.0    1.0                  28.800         28.800          5.698   0.0       0.0       0.0
 PPC0768        427350.000    6654950.000        125.410       1   0.0    1.0                  28.800         28.800          7.298   0.0       0.0       0.0
 PPC0769        427350.000    6654980.000        123.862       1   0.0    1.0                  28.800         28.800          8.402   0.0       0.0       0.0
 PPC0770        427350.000    6655010.000        124.289       1   0.0    1.0                  28.800         28.800          9.463   0.0       0.0       0.0
 PPC0771        427350.000    6655040.000        125.805       1   0.0    1.0                  28.800         28.800         10.056   0.0       0.0       0.0
 PPC0772        427350.000    6655070.000        127.081       1   0.0    1.0                  28.800         28.800         10.426   0.0       0.0       0.0
 PPC0773        427350.000    6655100.000        128.733       1   0.0    1.0                  28.800         28.800         10.103   0.0       0.0       0.0
 PPC0774        427350.000    6655130.000        130.504       1   0.0    1.0                  28.800         28.800          9.483   0.0       0.0       0.0
 PPC0775        427350.000    6655160.000        131.653       1   0.0    1.0                  28.800         28.800          9.091   0.0       0.0       0.0
 PPC0776        427350.000    6655190.000        132.726       1   0.0    1.0                  28.800         28.800          8.500   0.0       0.0       0.0
 PPC0777        427350.000    6655220.000        133.404       1   0.0    1.0                  31.782         31.782          7.777   0.0       0.0       0.0
 PPC0778        427380.000    6654740.000        134.255       1   0.0    1.0                  31.782         31.782          6.704   0.0       0.0       0.0
 PPC0779        427380.000    6654770.000        135.719       1   0.0    1.0                  28.800         28.800          6.280   0.0       0.0       0.0
 PPC0780        427380.000    6654800.000        134.990       1   0.0    1.0                  28.800         28.800          6.358   0.0       0.0       0.0
 PPC0781        427380.000    6654830.000        133.145       1   0.0    1.0                  28.800         28.800          7.343   0.0       0.0       0.0
 PPC0782        427380.000    6654860.000        131.200       1   0.0    1.0                  28.800         28.800          7.557   0.0       0.0       0.0
 PPC0783        427380.000    6654890.000        129.521       1   0.0    1.0                  28.800         28.800          6.885   0.0       0.0       0.0
 PPC0784        427380.000    6654920.000        128.391       1   0.0    1.0                  28.800         28.800          5.999   0.0       0.0       0.0
 PPC0785        427380.000    6654950.000        125.961       1   0.0    1.0                  28.800         28.800          7.784   0.0       0.0       0.0
 PPC0786        427380.000    6654980.000        125.664       1   0.0    1.0                  28.800         28.800          8.154   0.0       0.0       0.0
 PPC0787        427380.000    6655010.000        125.852       1   0.0    1.0                  28.800         28.800          9.574   0.0       0.0       0.0
 PPC0788        427380.000    6655040.000        126.043       1   0.0    1.0                  28.800         28.800         10.909   0.0       0.0       0.0
 PPC0789        427380.000    6655070.000        126.180       1   0.0    1.0                  28.800         28.800         11.820   0.0       0.0       0.0
 PPC0790        427380.000    6655100.000        127.900       1   0.0    1.0                  28.800         28.800         11.109   0.0       0.0       0.0
 PPC0791        427380.000    6655130.000        130.397       1   0.0    1.0                  28.800         28.800          9.486   0.0       0.0       0.0
 PPC0792        427380.000    6655160.000        132.286       1   0.0    1.0                  28.800         28.800          8.634   0.0       0.0       0.0
 PPC0793        427380.000    6655190.000        133.465       1   0.0    1.0                  28.800         28.800          8.175   0.0       0.0       0.0
 PPC0794        427380.000    6655220.000        134.448       1   0.0    1.0                  28.800         28.800          7.565   0.0       0.0       0.0
 PPC0795        427380.000    6655250.000        134.947       1   0.0    1.0                  31.782         31.782          6.868   0.0       0.0       0.0
 PPC0796        427410.000    6654770.000        136.828       1   0.0    1.0                  31.782         31.782          5.553   0.0       0.0       0.0
 PPC0797        427410.000    6654800.000        136.402       1   0.0    1.0                  28.800         28.800          4.979   0.0       0.0       0.0
 PPC0798        427410.000    6654830.000        133.512       1   0.0    1.0                  28.800         28.800          7.780   0.0       0.0       0.0
 PPC0799        427410.000    6654860.000        130.555       1   0.0    1.0                  28.800         28.800          7.735   0.0       0.0       0.0
 PPC0800        427410.000    6654890.000        127.565       1   0.0    1.0                  28.800         28.800          8.395   0.0       0.0       0.0
 PPC0801        427410.000    6654920.000        127.022       1   0.0    1.0                  28.800         28.800          8.203   0.0       0.0       0.0
 PPC0802        427410.000    6654950.000        127.709       1   0.0    1.0                  28.800         28.800          7.146   0.0       0.0       0.0
 PPC0803        427410.000    6654980.000        126.936       1   0.0    1.0                  28.800         28.800          9.147   0.0       0.0       0.0
 PPC0804        427410.000    6655010.000        127.534       1   0.0    1.0                  28.800         28.800          9.678   0.0       0.0       0.0
 PPC0805        427410.000    6655040.000        127.919       1   0.0    1.0                  28.800         28.800         10.217   0.0       0.0       0.0
 PPC0806        427410.000    6655070.000        127.374       1   0.0    1.0                  28.800         28.800         11.452   0.0       0.0       0.0
 PPC0807        427410.000    6655100.000        127.731       1   0.0    1.0                  28.800         28.800         11.571   0.0       0.0       0.0
 PPC0808        427410.000    6655130.000        130.182       1   0.0    1.0                  28.800         28.800          9.815   0.0       0.0       0.0
 PPC0809        427410.000    6655160.000        132.710       1   0.0    1.0                  28.800         28.800          7.993   0.0       0.0       0.0
 PPC0810        427410.000    6655190.000        133.932       1   0.0    1.0                  28.800         28.800          7.716   0.0       0.0       0.0
 PPC0811        427410.000    6655220.000        135.181       1   0.0    1.0                  28.800         28.800          6.930   0.0       0.0       0.0
 PPC0812        427410.000    6655250.000        135.803       1   0.0    1.0                  28.800         28.800          6.705   0.0       0.0       0.0
 PPC0813        427410.000    6655280.000        136.245       1   0.0    1.0                  31.782         31.782          6.394   0.0       0.0       0.0
 PPC0814        427440.000    6654830.000        136.201       1   0.0    1.0                  31.782         31.782          5.088   0.0       0.0       0.0
 PPC0815        427440.000    6654860.000        131.673       1   0.0    1.0                  28.800         28.800          6.172   0.0       0.0       0.0
 PPC0816        427440.000    6654890.000        129.791       1   0.0    1.0                  28.800         28.800          6.589   0.0       0.0       0.0
 PPC0817        427440.000    6654920.000        128.782       1   0.0    1.0                  28.800         28.800          6.855   0.0       0.0       0.0
 PPC0818        427440.000    6654950.000        127.819       1   0.0    1.0                  28.800         28.800          8.806   0.0       0.0       0.0
 PPC0819        427440.000    6654980.000        127.897       1   0.0    1.0                  28.800         28.800          9.403   0.0       0.0       0.0
 PPC0820        427440.000    6655010.000        128.765       1   0.0    1.0                  28.800         28.800          9.395   0.0       0.0       0.0
 PPC0821        427440.000    6655040.000        129.806       1   0.0    1.0                  28.800         28.800          9.310   0.0       0.0       0.0
 PPC0822        427440.000    6655070.000        130.581       1   0.0    1.0                  28.800         28.800          8.795   0.0       0.0       0.0
 PPC0823        427440.000    6655100.000        129.603       1   0.0    1.0                  28.800         28.800         10.240   0.0       0.0       0.0
 PPC0824        427440.000    6655130.000        129.910       1   0.0    1.0                  28.800         28.800         10.396   0.0       0.0       0.0
 PPC0825        427440.000    6655160.000        131.750       1   0.0    1.0                  28.800         28.800          9.063   0.0       0.0       0.0
 PPC0826        427440.000    6655190.000        133.799       1   0.0    1.0                  28.800         28.800          7.628   0.0       0.0       0.0
 PPC0827        427440.000    6655220.000        135.000       1   0.0    1.0                  28.800         28.800          7.329   0.0       0.0       0.0
 PPC0828        427440.000    6655250.000        136.224       1   0.0    1.0                  28.800         28.800          6.739   0.0       0.0       0.0
 PPC0829        427440.000    6655280.000        137.095       1   0.0    1.0                  28.800         28.800          5.210   0.0       0.0       0.0
 PPC0830        427470.000    6654890.000        133.460       1   0.0    1.0                  28.800         28.800          4.454   0.0       0.0       0.0
 PPC0831        427470.000    6654920.000        130.884       1   0.0    1.0                  28.800         28.800          5.900   0.0       0.0       0.0
 PPC0832        427470.000    6654950.000        128.490       1   0.0    1.0                  28.800         28.800          7.985   0.0       0.0       0.0
 PPC0833        427470.000    6654980.000        126.474       1   0.0    1.0                  28.800         28.800         10.755   0.0       0.0       0.0
 PPC0834        427470.000    6655010.000        127.408       1   0.0    1.0                  28.800         28.800         10.711   0.0       0.0       0.0
 PPC0835        427470.000    6655040.000        131.112       1   0.0    1.0                  28.800         28.800          7.698   0.0       0.0       0.0
 PPC0836        427470.000    6655070.000        132.699       1   0.0    1.0                  28.800         28.800          7.258   0.0       0.0       0.0
 PPC0837        427470.000    6655100.000        131.474       1   0.0    1.0                  28.800         28.800          9.154   0.0       0.0       0.0
 PPC0838        427470.000    6655130.000        132.195       1   0.0    1.0                  28.800         28.800          8.484   0.0       0.0       0.0
 PPC0839        427470.000    6655160.000        130.553       1   0.0    1.0                  28.800         28.800         11.047   0.0       0.0       0.0
 PPC0840        427470.000    6655190.000        132.279       1   0.0    1.0                  28.800         28.800          9.891   0.0       0.0       0.0
 PPC0841        427470.000    6655220.000        134.921       1   0.0    1.0                  28.800         28.800          8.006   0.0       0.0       0.0
 PPC0842        427470.000    6655250.000        136.698       1   0.0    1.0                  28.800         28.800          6.955   0.0       0.0       0.0
 PPC0843        427470.000    6655280.000        137.585       1   0.0    1.0                  31.782         31.782          6.062   0.0       0.0       0.0
 PPC0844        427500.000    6654890.000        138.336       1   0.0    1.0                  31.782         31.782          3.973   0.0       0.0       0.0
 PPC0845        427500.000    6654920.000        133.430       1   0.0    1.0                  28.800         28.800          5.885   0.0       0.0       0.0
 PPC0846        427500.000    6654950.000        130.407       1   0.0    1.0                  28.800         28.800          6.746   0.0       0.0       0.0
 PPC0847        427500.000    6654980.000        128.474       1   0.0    1.0                  28.800         28.800          8.367   0.0       0.0       0.0
 PPC0848        427500.000    6655010.000        128.005       1   0.0    1.0                  28.800         28.800          9.263   0.0       0.0       0.0
 PPC0849        427500.000    6655040.000        130.515       1   0.0    1.0                  28.800         28.800          8.186   0.0       0.0       0.0
 PPC0850        427500.000    6655070.000        132.439       1   0.0    1.0                  28.800         28.800          7.350   0.0       0.0       0.0
 PPC0851        427500.000    6655100.000        132.798       1   0.0    1.0                  28.800         28.800          7.685   0.0       0.0       0.0
 PPC0852        427500.000    6655130.000        133.035       1   0.0    1.0                  28.800         28.800          8.452   0.0       0.0       0.0
 PPC0853        427500.000    6655160.000        132.624       1   0.0    1.0                  28.800         28.800          9.597   0.0       0.0       0.0
 PPC0854        427500.000    6655190.000        132.572       1   0.0    1.0                  28.800         28.800         10.715   0.0       0.0       0.0
 PPC0855        427500.000    6655220.000        134.806       1   0.0    1.0                  28.800         28.800          9.111   0.0       0.0       0.0
 PPC0856        427500.000    6655250.000        136.984       1   0.0    1.0                  31.782         31.782          6.764   0.0       0.0       0.0
 PPC0857        427530.000    6654920.000        137.190       1   0.0    1.0                  31.782         31.782          4.376   0.0       0.0       0.0
 PPC0858        427530.000    6654950.000        133.285       1   0.0    1.0                  28.800         28.800          5.931   0.0       0.0       0.0
 PPC0859        427530.000    6654980.000        131.287       1   0.0    1.0                  28.800         28.800          8.058   0.0       0.0       0.0
 PPC0860        427530.000    6655010.000        130.604       1   0.0    1.0                  28.800         28.800          9.050   0.0       0.0       0.0
 PPC0861        427530.000    6655040.000        132.307       1   0.0    1.0                  28.800         28.800          7.958   0.0       0.0       0.0
 PPC0862        427530.000    6655070.000        133.567       1   0.0    1.0                  28.800         28.800          6.866   0.0       0.0       0.0
 PPC0863        427530.000    6655100.000        133.641       1   0.0    1.0                  28.800         28.800          6.816   0.0       0.0       0.0
 PPC0864        427530.000    6655130.000        133.818       1   0.0    1.0                  28.800         28.800          7.564   0.0       0.0       0.0
 PPC0865        427530.000    6655160.000        134.123       1   0.0    1.0                  28.800         28.800          9.058   0.0       0.0       0.0
 PPC0866        427530.000    6655190.000        135.059       1   0.0    1.0                  28.800         28.800          8.951   0.0       0.0       0.0
 PPC0867        427530.000    6655220.000        135.851       1   0.0    1.0                  31.782         31.782          7.932   0.0       0.0       0.0
 PPC0868        427560.000    6654980.000        134.315       1   0.0    1.0                  31.782         31.782          6.643   0.0       0.0       0.0
 PPC0869        427560.000    6655010.000        134.455       1   0.0    1.0                  28.800         28.800          8.679   0.0       0.0       0.0
 PPC0870        427560.000    6655040.000        134.466       1   0.0    1.0                  28.800         28.800          8.739   0.0       0.0       0.0
 PPC0871        427560.000    6655070.000        134.594       1   0.0    1.0                  28.800         28.800          7.734   0.0       0.0       0.0
 PPC0872        427560.000    6655100.000        134.895       1   0.0    1.0                  28.800         28.800          5.991   0.0       0.0       0.0
 PPC0873        427560.000    6655130.000        135.208       1   0.0    1.0                  28.800         28.800          6.270   0.0       0.0       0.0
 PPC0874        427560.000    6655160.000        135.650       1   0.0    1.0                  28.800         28.800          7.670   0.0       0.0       0.0
 PPC0875        427560.000    6655190.000        136.406       1   0.0    1.0                  31.782         31.782          7.563   0.0       0.0       0.0
 PPC0876        427590.000    6655010.000        137.506       1   0.0    1.0                  31.782         31.782          6.881   0.0       0.0       0.0
 PPC0877        427590.000    6655040.000        136.858       1   0.0    1.0                  28.800         28.800          6.797   0.0       0.0       0.0
 PPC0878        427590.000    6655070.000        136.105       1   0.0    1.0                  28.800         28.800          7.617   0.0       0.0       0.0
 PPC0879        427590.000    6655100.000        135.689       1   0.0    1.0                  28.800         28.800          6.114   0.0       0.0       0.0
 PPC0880        427590.000    6655130.000        136.154       1   0.0    1.0                  28.800         28.800          5.282   0.0       0.0       0.0
 PPC0881        427590.000    6655160.000        136.809       1   0.0    1.0                  31.782         31.782          5.726   0.0       0.0       0.0
 PPC0882        427620.000    6655070.000        137.111       1   0.0    1.0                  31.782         31.782          6.296   0.0       0.0       0.0
 PPC0883        427620.000    6655100.000        136.309       1   0.0    1.0                  28.800         28.800          5.038   0.0       0.0       0.0
 PPC0884        427620.000    6655130.000        136.481       1   0.0    1.0                  31.782         31.782          4.880   0.0       0.0       0.0
