 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC0239        427325.000    6655175.000        143.726       1   0.0    1.0                  24.000         24.000          6.565   0.0       0.0       0.0
 PPC0240        427325.000    6655200.000        143.636       1   0.0    1.0                  26.485         26.485          7.010   0.0       0.0       0.0
 PPC0241        427350.000    6654725.000        141.261       1   0.0    1.0                  24.000         24.000          7.280   0.0       0.0       0.0
 PPC0242        427350.000    6654750.000        142.571       1   0.0    1.0                  24.000         24.000          5.936   0.0       0.0       0.0
 PPC0243        427350.000    6654775.000        142.677       1   0.0    1.0                  24.000         24.000          6.027   0.0       0.0       0.0
 PPC0244        427350.000    6654800.000        142.555       1   0.0    1.0                  24.000         24.000          5.816   0.0       0.0       0.0
 PPC0245        427350.000    6654825.000        142.525       1   0.0    1.0                  24.000         24.000          6.184   0.0       0.0       0.0
 PPC0246        427350.000    6654850.000        141.502       1   0.0    1.0                  24.000         24.000          5.869   0.0       0.0       0.0
 PPC0247        427350.000    6654875.000        140.645       1   0.0    1.0                  24.000         24.000          6.156   0.0       0.0       0.0
 PPC0248        427350.000    6654900.000        138.451       1   0.0    1.0                  24.000         24.000          5.700   0.0       0.0       0.0
 PPC0249        427350.000    6654925.000        136.260       1   0.0    1.0                  24.000         24.000          5.630   0.0       0.0       0.0
 PPC0250        427350.000    6654950.000        133.730       1   0.0    1.0                  24.000         24.000          4.858   0.0       0.0       0.0
 PPC0251        427350.000    6654975.000        132.763       1   0.0    1.0                  24.000         24.000          5.036   0.0       0.0       0.0
 PPC0252        427350.000    6655000.000        134.710       1   0.0    1.0                  24.000         24.000          6.737   0.0       0.0       0.0
 PPC0253        427350.000    6655025.000        138.599       1   0.0    1.0                  24.000         24.000          8.641   0.0       0.0       0.0
 PPC0254        427350.000    6655050.000        139.678       1   0.0    1.0                  24.000         24.000          7.908   0.0       0.0       0.0
 PPC0255        427350.000    6655075.000        140.544       1   0.0    1.0                  24.000         24.000          7.691   0.0       0.0       0.0
 PPC0256        427350.000    6655100.000        142.216       1   0.0    1.0                  24.000         24.000          7.847   0.0       0.0       0.0
 PPC0257        427350.000    6655125.000        142.851       1   0.0    1.0                  24.000         24.000          6.896   0.0       0.0       0.0
 PPC0258        427350.000    6655150.000        142.871       1   0.0    1.0                  24.000         24.000          6.199   0.0       0.0       0.0
 PPC0259        427350.000    6655175.000        143.128       1   0.0    1.0                  24.000         24.000          5.923   0.0       0.0       0.0
 PPC0260        427350.000    6655200.000        143.295       1   0.0    1.0                  24.000         24.000          5.823   0.0       0.0       0.0
 PPC0261        427350.000    6655225.000        143.403       1   0.0    1.0                  26.485         26.485          6.465   0.0       0.0       0.0
 PPC0262        427375.000    6654725.000        143.853       1   0.0    1.0                  26.485         26.485          7.409   0.0       0.0       0.0
 PPC0263        427375.000    6654750.000        142.757       1   0.0    1.0                  24.000         24.000          5.054   0.0       0.0       0.0
 PPC0264        427375.000    6654775.000        144.409       1   0.0    1.0                  24.000         24.000          5.634   0.0       0.0       0.0
 PPC0265        427375.000    6654800.000        144.163       1   0.0    1.0                  24.000         24.000          5.789   0.0       0.0       0.0
 PPC0266        427375.000    6654825.000        143.296       1   0.0    1.0                  24.000         24.000          5.931   0.0       0.0       0.0
 PPC0267        427375.000    6654850.000        142.465       1   0.0    1.0                  24.000         24.000          6.484   0.0       0.0       0.0
 PPC0268        427375.000    6654875.000        140.683       1   0.0    1.0                  24.000         24.000          6.878   0.0       0.0       0.0
 PPC0269        427375.000    6654900.000        137.611       1   0.0    1.0                  24.000         24.000          5.764   0.0       0.0       0.0
 PPC0270        427375.000    6654925.000        136.210       1   0.0    1.0                  24.000         24.000          5.393   0.0       0.0       0.0
 PPC0271        427375.000    6654950.000        133.663       1   0.0    1.0                  24.000         24.000          4.214   0.0       0.0       0.0
 PPC0272        427375.000    6654975.000        134.487       1   0.0    1.0                  24.000         24.000          5.373   0.0       0.0       0.0
 PPC0273        427375.000    6655000.000        136.133       1   0.0    1.0                  24.000         24.000          6.627   0.0       0.0       0.0
 PPC0274        427375.000    6655025.000        139.507       1   0.0    1.0                  24.000         24.000          8.163   0.0       0.0       0.0
 PPC0275        427375.000    6655050.000        140.090       1   0.0    1.0                  24.000         24.000          7.949   0.0       0.0       0.0
 PPC0276        427375.000    6655075.000        141.225       1   0.0    1.0                  24.000         24.000          8.220   0.0       0.0       0.0
 PPC0277        427375.000    6655100.000        141.629       1   0.0    1.0                  24.000         24.000          7.525   0.0       0.0       0.0
 PPC0278        427375.000    6655125.000        142.587       1   0.0    1.0                  24.000         24.000          6.938   0.0       0.0       0.0
 PPC0279        427375.000    6655150.000        143.065       1   0.0    1.0                  24.000         24.000          6.328   0.0       0.0       0.0
 PPC0280        427375.000    6655175.000        143.451       1   0.0    1.0                  24.000         24.000          6.111   0.0       0.0       0.0
 PPC0281        427375.000    6655200.000        144.513       1   0.0    1.0                  24.000         24.000          6.572   0.0       0.0       0.0
 PPC0282        427375.000    6655225.000        145.538       1   0.0    1.0                  24.000         24.000          7.108   0.0       0.0       0.0
 PPC0283        427375.000    6655250.000        145.423       1   0.0    1.0                  26.485         26.485          7.169   0.0       0.0       0.0
